control,strategy,symbol,direction,original_R,vol_state,prior_concurrency,session,classification
B_high_vol_50pct,EURJPY_AMR,EURJPY,BUY,0.649696364695093,HIGH,4,ASIAN,WINNER
B_high_vol_50pct,CADJPY_AMR,CADJPY,BUY,0.6467403396870022,HIGH,4,ASIAN,WINNER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,SELL,0.5610692073574031,HIGH,1,ASIAN,WINNER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,BUY,0.7816550348953328,HIGH,4,ASIAN,WINNER
B_high_vol_50pct,GBPUSD_MONDAY,GBPUSD,BUY,0.2940902745463016,HIGH,4,ASIAN,WINNER
B_high_vol_50pct,CADJPY_AMR,CADJPY,BUY,0.6041091689665807,HIGH,1,ASIAN,WINNER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,SELL,-1.215053763440907,HIGH,1,ASIAN,LOSER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,BUY,-1.0569730863335374,HIGH,2,ASIAN,LOSER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,BUY,0.5998033431661691,HIGH,3,ASIAN,WINNER
B_high_vol_50pct,EURJPY_AMR,EURJPY,BUY,0.603725112395676,HIGH,1,ASIAN,WINNER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,BUY,-1.1212675198050612,HIGH,1,ASIAN,LOSER
B_high_vol_50pct,CADJPY_AMR,CADJPY,BUY,-1.0670606582943205,HIGH,3,ASIAN,LOSER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,BUY,0.6326469710534339,HIGH,2,ASIAN,WINNER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,SELL,-1.048141377209079,HIGH,4,ASIAN,LOSER
B_high_vol_50pct,CADJPY_AMR,CADJPY,SELL,-1.102444097763975,HIGH,4,ASIAN,LOSER
B_high_vol_50pct,EURJPY_AMR,EURJPY,BUY,-1.0270195754066815,HIGH,0,ASIAN,LOSER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,SELL,0.7554615926709042,HIGH,3,ASIAN,WINNER
B_high_vol_50pct,CADJPY_AMR,CADJPY,SELL,-1.0855767126286069,HIGH,3,ASIAN,LOSER
B_high_vol_50pct,GBPUSD_MONDAY,GBPUSD,BUY,-0.2596827738841753,HIGH,3,ASIAN,LOSER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,BUY,0.7594742886308988,HIGH,3,ASIAN,WINNER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,BUY,0.5946623679025737,HIGH,3,ASIAN,WINNER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,BUY,-1.0355087414485633,HIGH,3,ASIAN,LOSER
B_high_vol_50pct,CADJPY_AMR,CADJPY,BUY,0.4863500802936729,HIGH,2,ASIAN,WINNER
B_high_vol_50pct,CADJPY_AMR,CADJPY,BUY,0.6250653287342196,HIGH,1,ASIAN,WINNER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,BUY,0.6041091689665412,HIGH,2,ASIAN,WINNER
B_high_vol_50pct,EURJPY_AMR,EURJPY,BUY,0.6318537859007671,HIGH,2,ASIAN,WINNER
B_high_vol_50pct,EURJPY_AMR,EURJPY,BUY,0.5781512605041752,HIGH,1,ASIAN,WINNER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,SELL,0.6053550640279933,HIGH,0,ASIAN,WINNER
B_high_vol_50pct,EURJPY_AMR,EURJPY,BUY,0.6130268199233643,HIGH,1,ASIAN,WINNER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,SELL,0.6183228886899329,HIGH,1,ASIAN,WINNER
B_high_vol_50pct,CADJPY_AMR,CADJPY,BUY,0.5892547660312267,HIGH,1,ASIAN,WINNER
B_high_vol_50pct,CADJPY_ARB,CADJPY,BUY,0.8967741935483805,HIGH,0,LONDON,WINNER
B_high_vol_50pct,GBPUSD_MONDAY,GBPUSD,BUY,0.2697743615174803,HIGH,2,ASIAN,WINNER
B_high_vol_50pct,CADJPY_AMR,CADJPY,BUY,0.6260834098093297,HIGH,3,ASIAN,WINNER
B_high_vol_50pct,CADJPY_ARB,CADJPY,SELL,-1.0353356890459318,HIGH,2,LONDON,LOSER
B_high_vol_50pct,EURJPY_AMR,EURJPY,BUY,0.619834710743851,HIGH,0,ASIAN,WINNER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,BUY,0.4813805631243892,HIGH,2,ASIAN,WINNER
B_high_vol_50pct,CADJPY_AMR,CADJPY,BUY,0.579322638146197,HIGH,1,ASIAN,WINNER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,SELL,-1.113924050632936,HIGH,0,ASIAN,LOSER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,BUY,0.5781749972415395,HIGH,2,ASIAN,WINNER
B_high_vol_50pct,EURJPY_AMR,EURJPY,SELL,0.5623439758243813,HIGH,2,ASIAN,WINNER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,BUY,0.5771812080536878,HIGH,1,ASIAN,WINNER
B_high_vol_50pct,CADJPY_ARB,CADJPY,BUY,-1.0377358490566015,HIGH,1,LONDON,LOSER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,BUY,0.5885747259088369,HIGH,1,ASIAN,WINNER
B_high_vol_50pct,CADJPY_AMR,CADJPY,BUY,0.5945026412391511,HIGH,3,ASIAN,WINNER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,BUY,0.7526091430251488,HIGH,3,ASIAN,WINNER
B_high_vol_50pct,CADJPY_ARB,CADJPY,BUY,0.7983091787439585,HIGH,1,LONDON,WINNER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,SELL,-1.0517582487713997,HIGH,2,ASIAN,LOSER
B_high_vol_50pct,CADJPY_AMR,CADJPY,SELL,-1.04450648710789,HIGH,3,ASIAN,LOSER
B_high_vol_50pct,CADJPY_AMR,CADJPY,SELL,0.6114932944201132,HIGH,4,ASIAN,WINNER
B_high_vol_50pct,EURJPY_AMR,EURJPY,SELL,-1.0419650909863132,HIGH,4,ASIAN,LOSER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,BUY,-1.119638826185143,HIGH,1,ASIAN,LOSER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,BUY,-1.0324649298597297,HIGH,2,ASIAN,LOSER
B_high_vol_50pct,CADJPY_AMR,CADJPY,SELL,0.5787569878329936,HIGH,1,ASIAN,WINNER
B_high_vol_50pct,EURJPY_AMR,EURJPY,BUY,0.6355025970057755,HIGH,1,ASIAN,WINNER
B_high_vol_50pct,CADJPY_AMR,CADJPY,SELL,-1.1205483534496627,HIGH,4,ASIAN,LOSER
B_high_vol_50pct,CADJPY_AMR,CADJPY,SELL,0.5661080074488131,HIGH,2,ASIAN,WINNER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,SELL,0.7252336448598177,HIGH,3,ASIAN,WINNER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,SELL,-1.0693138279345882,HIGH,3,ASIAN,LOSER
B_high_vol_50pct,CADJPY_AMR,CADJPY,SELL,0.6084891659246195,HIGH,3,ASIAN,WINNER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,BUY,0.5601361078392574,HIGH,1,ASIAN,WINNER
B_high_vol_50pct,EURJPY_AMR,EURJPY,SELL,0.594755339280839,HIGH,1,ASIAN,WINNER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,BUY,-1.041237113402124,HIGH,3,ASIAN,LOSER
B_high_vol_50pct,CADJPY_AMR,CADJPY,BUY,-1.076937817380443,HIGH,3,ASIAN,LOSER
B_high_vol_50pct,EURJPY_AMR,EURJPY,BUY,0.6114649681528616,HIGH,4,ASIAN,WINNER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,BUY,-1.0486891385767578,HIGH,4,ASIAN,LOSER
B_high_vol_50pct,CADJPY_AMR,CADJPY,BUY,-1.1075441412518718,HIGH,2,ASIAN,LOSER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,BUY,0.6128096105824434,HIGH,0,ASIAN,WINNER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,BUY,0.7264217177626918,HIGH,1,ASIAN,WINNER
B_high_vol_50pct,CADJPY_AMR,CADJPY,SELL,-1.1101859561477134,HIGH,1,ASIAN,LOSER
B_high_vol_50pct,EURJPY_AMR,EURJPY,BUY,0.6352904628766569,HIGH,2,ASIAN,WINNER
B_high_vol_50pct,EURJPY_AMR,EURJPY,BUY,-1.0260510360450774,HIGH,3,ASIAN,LOSER
B_high_vol_50pct,CADJPY_AMR,CADJPY,BUY,-1.034543222865153,HIGH,3,ASIAN,LOSER
B_high_vol_50pct,CADJPY_AMR,CADJPY,BUY,0.6244026760114892,HIGH,2,ASIAN,WINNER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,BUY,-1.044751289302891,HIGH,4,ASIAN,LOSER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,BUY,-1.0342801175318228,HIGH,4,ASIAN,LOSER
B_high_vol_50pct,CADJPY_ARB,CADJPY,SELL,-1.008103727714747,HIGH,1,LONDON,LOSER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,SELL,-1.0136310528365806,HIGH,4,ASIAN,LOSER
B_high_vol_50pct,CADJPY_AMR,CADJPY,SELL,-1.0194174757281524,HIGH,4,ASIAN,LOSER
B_high_vol_50pct,EURJPY_AMR,EURJPY,BUY,0.6486882133625971,HIGH,2,ASIAN,WINNER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,SELL,-1.0214387803716225,HIGH,0,ASIAN,LOSER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,BUY,0.6383360229513948,HIGH,4,ASIAN,WINNER
B_high_vol_50pct,CADJPY_AMR,CADJPY,BUY,0.6373983739837698,HIGH,4,ASIAN,WINNER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,SELL,0.6253489670575362,HIGH,4,ASIAN,WINNER
B_high_vol_50pct,EURJPY_AMR,EURJPY,SELL,0.6405785871109064,HIGH,4,ASIAN,WINNER
B_high_vol_50pct,CADJPY_AMR,CADJPY,BUY,0.5878894767783484,HIGH,3,ASIAN,WINNER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,BUY,0.5314256515073648,HIGH,3,ASIAN,WINNER
B_high_vol_50pct,CADJPY_ARB,CADJPY,BUY,-1.0329489291598035,HIGH,1,LONDON,LOSER
B_high_vol_50pct,EURJPY_AMR,EURJPY,BUY,0.5838215643950162,HIGH,3,ASIAN,WINNER
B_high_vol_50pct,CADJPY_AMR,CADJPY,SELL,0.5906927037792312,HIGH,4,ASIAN,WINNER
B_high_vol_50pct,EURJPY_AMR,EURJPY,SELL,0.6151062867480246,HIGH,4,ASIAN,WINNER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,SELL,0.7348242811500374,HIGH,4,ASIAN,WINNER
B_high_vol_50pct,EURJPY_AMR,EURJPY,SELL,0.6137903547229937,HIGH,4,ASIAN,WINNER
B_high_vol_50pct,CADJPY_ARB,CADJPY,SELL,-0.1836734693877549,HIGH,1,LONDON,LOSER
B_high_vol_50pct,CADJPY_AMR,CADJPY,SELL,0.6007509386734008,HIGH,3,ASIAN,WINNER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,BUY,-1.0563329745245438,HIGH,1,ASIAN,LOSER
B_high_vol_50pct,EURJPY_AMR,EURJPY,BUY,-1.0471567267683926,HIGH,3,ASIAN,LOSER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,SELL,-1.0527690700104406,HIGH,1,ASIAN,LOSER
B_high_vol_50pct,CADJPY_ARB,CADJPY,BUY,1.6872340425531955,HIGH,2,LONDON,WINNER
B_high_vol_50pct,CADJPY_AMR,CADJPY,BUY,0.5676855895196526,HIGH,3,ASIAN,WINNER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,BUY,0.7336683417084625,HIGH,3,ASIAN,WINNER
B_high_vol_50pct,EURJPY_AMR,EURJPY,BUY,0.5878345498782948,HIGH,1,ASIAN,WINNER
B_high_vol_50pct,CADJPY_AMR,CADJPY,SELL,0.5921735030645499,HIGH,1,ASIAN,WINNER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,BUY,-1.066022544283398,HIGH,4,ASIAN,LOSER
B_high_vol_50pct,EURJPY_AMR,EURJPY,BUY,-1.0465873438702051,HIGH,4,ASIAN,LOSER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,BUY,0.5951732897840625,HIGH,2,ASIAN,WINNER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,BUY,0.771208226221076,HIGH,2,ASIAN,WINNER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,BUY,0.7308769661711255,HIGH,3,ASIAN,WINNER
B_high_vol_50pct,CADJPY_AMR,CADJPY,BUY,0.5330700888450419,HIGH,3,ASIAN,WINNER
B_high_vol_50pct,CADJPY_AMR,CADJPY,BUY,0.5931517929360918,HIGH,4,ASIAN,WINNER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,BUY,0.5785837651122797,HIGH,4,ASIAN,WINNER
B_high_vol_50pct,CADJPY_AMR,CADJPY,SELL,0.5928380741967715,HIGH,1,ASIAN,WINNER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,BUY,-1.1207027108889789,HIGH,3,ASIAN,LOSER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,BUY,-1.0760456273764627,HIGH,3,ASIAN,LOSER
B_high_vol_50pct,CADJPY_AMR,CADJPY,SELL,-1.08218478815719,HIGH,2,ASIAN,LOSER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,SELL,0.7652790079716338,HIGH,3,ASIAN,WINNER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,BUY,-1.0710085933966194,HIGH,3,ASIAN,LOSER
B_high_vol_50pct,CADJPY_AMR,CADJPY,BUY,-1.081300813008214,HIGH,3,ASIAN,LOSER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,BUY,0.7397260273972642,HIGH,4,ASIAN,WINNER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,BUY,-1.1412665274876883,HIGH,4,ASIAN,LOSER
B_high_vol_50pct,CADJPY_ARB,CADJPY,SELL,-1.0265251989389854,HIGH,0,LONDON,LOSER
B_high_vol_50pct,EURJPY_AMR,EURJPY,SELL,-1.0285383166739408,HIGH,2,ASIAN,LOSER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,SELL,-1.0225605923028724,HIGH,3,ASIAN,LOSER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,SELL,0.7537717050954017,HIGH,3,ASIAN,WINNER
B_high_vol_50pct,EURJPY_AMR,EURJPY,SELL,0.6182890855457251,HIGH,3,ASIAN,WINNER
B_high_vol_50pct,CADJPY_AMR,CADJPY,BUY,0.5733287467033856,HIGH,2,ASIAN,WINNER
B_high_vol_50pct,EURJPY_AMR,EURJPY,SELL,-1.0797982794422354,HIGH,1,ASIAN,LOSER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,BUY,0.5255878284924556,HIGH,0,ASIAN,WINNER
B_high_vol_50pct,CADJPY_ARB,CADJPY,BUY,1.89306930693071,HIGH,0,LONDON,WINNER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,SELL,0.4538087520259182,HIGH,1,ASIAN,WINNER
B_high_vol_50pct,EURJPY_AMR,EURJPY,BUY,0.5636689725851962,HIGH,2,ASIAN,WINNER
B_high_vol_50pct,EURJPY_AMR,EURJPY,SELL,-1.0729613733906045,HIGH,1,ASIAN,LOSER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,SELL,0.7694354685421237,HIGH,0,ASIAN,WINNER
B_high_vol_50pct,EURJPY_AMR,EURJPY,BUY,0.6095238095238507,HIGH,1,ASIAN,WINNER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,SELL,0.6197215912400427,HIGH,2,ASIAN,WINNER
B_high_vol_50pct,CADJPY_ARB,CADJPY,SELL,-1.0224971878515234,HIGH,2,LONDON,LOSER
B_high_vol_50pct,CADJPY_AMR,CADJPY,SELL,-1.0819808572617344,HIGH,3,ASIAN,LOSER
B_high_vol_50pct,EURJPY_AMR,EURJPY,SELL,-1.050125313283243,HIGH,3,ASIAN,LOSER
B_high_vol_50pct,CADJPY_AMR,CADJPY,SELL,-1.0826386744880758,HIGH,1,ASIAN,LOSER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,SELL,-1.0730977752850566,HIGH,3,ASIAN,LOSER
B_high_vol_50pct,CADJPY_AMR,CADJPY,SELL,-1.0677548244495472,HIGH,2,ASIAN,LOSER
B_high_vol_50pct,EURJPY_AMR,EURJPY,BUY,-1.0702460850110158,HIGH,1,ASIAN,LOSER
B_high_vol_50pct,CADJPY_ARB,CADJPY,SELL,-1.0350877192982322,HIGH,0,LONDON,LOSER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,BUY,0.5944798301485842,HIGH,4,ASIAN,WINNER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,BUY,0.7501527183873327,HIGH,4,ASIAN,WINNER
B_high_vol_50pct,EURJPY_AMR,EURJPY,BUY,0.6285009019272719,HIGH,3,ASIAN,WINNER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,BUY,0.623564161470305,HIGH,3,ASIAN,WINNER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,SELL,-1.0334486735871151,HIGH,4,ASIAN,LOSER
B_high_vol_50pct,GBPUSD_MONDAY,GBPUSD,BUY,0.0847858009321329,HIGH,4,ASIAN,WINNER
B_high_vol_50pct,CADJPY_AMR,CADJPY,SELL,-1.0882576994231468,HIGH,2,ASIAN,LOSER
B_high_vol_50pct,GBPUSD_MONDAY,GBPUSD,BUY,-0.0993992353904968,HIGH,1,ASIAN,LOSER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,BUY,-1.0523246395593713,HIGH,3,ASIAN,LOSER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,SELL,0.5744007236544368,HIGH,2,ASIAN,WINNER
B_high_vol_50pct,EURJPY_AMR,EURJPY,BUY,0.6081030480042374,HIGH,1,ASIAN,WINNER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,SELL,0.5724258289703525,HIGH,1,ASIAN,WINNER
B_high_vol_50pct,CADJPY_AMR,CADJPY,SELL,-1.0586678429642984,HIGH,4,ASIAN,LOSER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,SELL,-1.064881237047704,HIGH,4,ASIAN,LOSER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,SELL,0.5588506656122071,HIGH,0,ASIAN,WINNER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,SELL,0.5920205920206145,HIGH,1,ASIAN,WINNER
B_high_vol_50pct,CADJPY_AMR,CADJPY,SELL,0.601741884402228,HIGH,3,ASIAN,WINNER
B_high_vol_50pct,EURJPY_AMR,EURJPY,SELL,-1.051197196807417,HIGH,3,ASIAN,LOSER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,SELL,-1.0675535231761226,HIGH,3,ASIAN,LOSER
B_high_vol_50pct,CADJPY_AMR,CADJPY,BUY,0.5712193335775048,HIGH,2,ASIAN,WINNER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,BUY,0.5767250257466958,HIGH,3,ASIAN,WINNER
B_high_vol_50pct,EURJPY_AMR,EURJPY,BUY,-1.0512820512819732,HIGH,3,ASIAN,LOSER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,BUY,0.7691560648732706,HIGH,4,ASIAN,WINNER
B_high_vol_50pct,EURJPY_AMR,EURJPY,SELL,0.6236939398810591,HIGH,3,ASIAN,WINNER
B_high_vol_50pct,GBPUSD_MONDAY,GBPUSD,BUY,-0.0998926933957661,HIGH,3,ASIAN,LOSER
B_high_vol_50pct,EURJPY_AMR,EURJPY,BUY,-1.1008704557091478,HIGH,1,ASIAN,LOSER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,BUY,-1.0375122019244354,HIGH,1,ASIAN,LOSER
B_high_vol_50pct,EURJPY_AMR,EURJPY,SELL,0.5789356490759462,HIGH,1,ASIAN,WINNER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,BUY,-1.041624365482219,HIGH,0,ASIAN,LOSER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,SELL,-1.0795396679906035,HIGH,3,ASIAN,LOSER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,SELL,0.7637231503579773,HIGH,4,ASIAN,WINNER
B_high_vol_50pct,GBPUSD_MONDAY,GBPUSD,BUY,-0.6899970258748883,HIGH,2,ASIAN,LOSER
B_high_vol_50pct,CADJPY_AMR,CADJPY,SELL,-1.1115813231768863,HIGH,3,ASIAN,LOSER
B_high_vol_50pct,CADJPY_ARB,CADJPY,BUY,-1.032467532467533,HIGH,2,LONDON,LOSER
B_high_vol_50pct,EURJPY_AMR,EURJPY,SELL,0.6163522012578934,HIGH,2,ASIAN,WINNER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,SELL,-1.0512483574244869,HIGH,2,ASIAN,LOSER
B_high_vol_50pct,EURJPY_AMR,EURJPY,SELL,0.6257885440322862,HIGH,2,ASIAN,WINNER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,BUY,-1.0636808957313004,HIGH,3,ASIAN,LOSER
B_high_vol_50pct,CADJPY_AMR,CADJPY,BUY,0.5973777893548492,HIGH,2,ASIAN,WINNER
B_high_vol_50pct,GBPUSD_MONDAY,GBPUSD,BUY,0.210029109683089,HIGH,1,ASIAN,WINNER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,BUY,0.7218335343788124,HIGH,2,ASIAN,WINNER
B_high_vol_50pct,EURJPY_AMR,EURJPY,BUY,0.599734923790505,HIGH,0,ASIAN,WINNER
B_high_vol_50pct,CADJPY_ARB,CADJPY,BUY,-1.049019607843134,HIGH,0,LONDON,LOSER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,SELL,0.5821294810058413,HIGH,2,ASIAN,WINNER
B_high_vol_50pct,CADJPY_AMR,CADJPY,SELL,0.5745956339780451,HIGH,3,ASIAN,WINNER
B_high_vol_50pct,EURJPY_AMR,EURJPY,SELL,-1.0345124365263514,HIGH,0,ASIAN,LOSER
B_high_vol_50pct,CADJPY_AMR,CADJPY,SELL,0.5945945945945873,HIGH,3,ASIAN,WINNER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,BUY,-1.0560508673716018,HIGH,1,ASIAN,LOSER
B_high_vol_50pct,GBPUSD_MONDAY,GBPUSD,BUY,-0.3283379457991748,HIGH,1,ASIAN,LOSER
B_high_vol_50pct,CADJPY_AMR,CADJPY,SELL,-1.086451067427665,HIGH,2,ASIAN,LOSER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,SELL,-1.04991447675322,HIGH,1,ASIAN,LOSER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,SELL,-1.0934256055362728,HIGH,2,ASIAN,LOSER
B_high_vol_50pct,CADJPY_AMR,CADJPY,BUY,-1.0532475131656036,HIGH,1,ASIAN,LOSER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,BUY,0.596707818930036,HIGH,2,ASIAN,WINNER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,SELL,0.7703974417542382,HIGH,1,ASIAN,WINNER
B_high_vol_50pct,EURJPY_AMR,EURJPY,SELL,-1.0437654830718304,HIGH,3,ASIAN,LOSER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,SELL,-1.0461273171432757,HIGH,3,ASIAN,LOSER
B_high_vol_50pct,CADJPY_ARB,CADJPY,BUY,-0.2832832832832846,HIGH,2,LONDON,LOSER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,SELL,-1.092586023412529,HIGH,2,ASIAN,LOSER
B_high_vol_50pct,CADJPY_AMR,CADJPY,SELL,0.6110201854883089,HIGH,3,ASIAN,WINNER
B_high_vol_50pct,EURJPY_AMR,EURJPY,SELL,0.5800952064651457,HIGH,2,ASIAN,WINNER
B_high_vol_50pct,GBPUSD_MONDAY,GBPUSD,BUY,-0.2376199431023673,HIGH,1,ASIAN,LOSER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,SELL,0.5901700967954002,HIGH,2,ASIAN,WINNER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,SELL,-1.0569962752126585,HIGH,1,ASIAN,LOSER
B_high_vol_50pct,EURJPY_AMR,EURJPY,SELL,0.5864386072082873,HIGH,1,ASIAN,WINNER
B_high_vol_50pct,CADJPY_ARB,CADJPY,BUY,1.8685714285713837,HIGH,1,LONDON,WINNER
B_high_vol_50pct,CADJPY_AMR,CADJPY,BUY,-1.074094301838727,HIGH,1,ASIAN,LOSER
B_high_vol_50pct,EURJPY_AMR,EURJPY,BUY,0.5852876327921188,HIGH,0,ASIAN,WINNER
B_high_vol_50pct,GBPUSD_MONDAY,GBPUSD,BUY,0.0503872670014468,HIGH,4,ASIAN,WINNER
B_high_vol_50pct,EURJPY_AMR,EURJPY,BUY,-1.0287975379204013,HIGH,4,ASIAN,LOSER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,BUY,0.5992509363295712,HIGH,1,ASIAN,WINNER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,SELL,0.766437583341933,HIGH,0,ASIAN,WINNER
B_high_vol_50pct,EURJPY_AMR,EURJPY,BUY,-1.0693912303107491,HIGH,2,ASIAN,LOSER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,BUY,-1.0706638115631395,HIGH,2,ASIAN,LOSER
B_high_vol_50pct,CADJPY_ARB,CADJPY,BUY,0.9123630672926508,HIGH,0,LONDON,WINNER
B_high_vol_50pct,EURJPY_AMR,EURJPY,BUY,-1.0067500752397014,HIGH,4,ASIAN,LOSER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,BUY,0.6526951272100028,HIGH,4,ASIAN,WINNER
B_high_vol_50pct,CADJPY_AMR,CADJPY,SELL,0.6507792860734042,HIGH,2,ASIAN,WINNER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,BUY,-1.05491478739889,HIGH,3,ASIAN,LOSER
B_high_vol_50pct,CADJPY_AMR,CADJPY,BUY,0.6070215175538067,HIGH,3,ASIAN,WINNER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,BUY,0.6395550921098345,HIGH,4,ASIAN,WINNER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,BUY,0.7780535247166086,HIGH,4,ASIAN,WINNER
B_high_vol_50pct,EURJPY_AMR,EURJPY,SELL,-1.0726336352333283,HIGH,1,ASIAN,LOSER
B_high_vol_50pct,CADJPY_AMR,CADJPY,SELL,0.5943152454780886,HIGH,2,ASIAN,WINNER
B_high_vol_50pct,EURJPY_AMR,EURJPY,BUY,0.6265739901279075,HIGH,0,ASIAN,WINNER
B_high_vol_50pct,CADJPY_AMR,CADJPY,SELL,-1.0582959641255654,HIGH,1,ASIAN,LOSER
B_high_vol_50pct,GBPJPY_AMR,GBPJPY,SELL,0.7780009697305651,HIGH,3,ASIAN,WINNER
B_high_vol_50pct,EURJPY_AMR,EURJPY,SELL,-1.050841050841108,HIGH,1,ASIAN,LOSER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,SELL,0.6156951804188688,HIGH,4,ASIAN,WINNER
B_high_vol_50pct,AUDJPY_AMR,AUDJPY,SELL,0.5737316263632377,HIGH,2,ASIAN,WINNER
B_high_vol_50pct,CADJPY_AMR,CADJPY,SELL,0.6147033925897362,HIGH,3,ASIAN,WINNER
B_high_vol_50pct,EURJPY_AMR,EURJPY,SELL,0.5616224648986287,HIGH,1,ASIAN,WINNER
