strategy,entry_time,r_multiple,prior_open_count,prior_jpy_open,prior_long_open,prior_short_open,prior_amr_open,prior_arb_open,prior_max_ccy_concentration,prior_n_factors,own_is_jpy,own_dir,own_mechanism,own_vol_pctile_atr
CADJPY_AMR,2024-08-12 00:00:00+00:00,0.5878894767783484,3,2,3,0,2,0,0.667,5,True,BUY,AMR,0.6158075053780575
GBPUSD_MONDAY,2024-08-12 00:00:00+00:00,0.1151325163864346,3,3,3,0,3,0,1.0,4,False,BUY,MONDAY,0.246599455912946
AUDJPY_AMR,2024-08-12 00:00:00+00:00,0.5314256515073648,3,2,3,0,2,0,0.667,5,True,BUY,AMR,0.648027891627189
GBPJPY_AMR,2024-08-12 00:15:00+00:00,-1.0552233556102644,1,0,1,0,0,0,1.0,2,True,SELL,AMR,0.7154771707083853
CADJPY_ARB,2024-08-12 08:00:00+00:00,-1.0329489291598035,1,0,1,0,0,0,1.0,2,True,BUY,ARB,0.7961827584368503
AUDJPY_AMR,2024-08-13 02:30:00+00:00,0.5775688381464164,3,3,3,0,2,1,1.0,3,True,BUY,AMR,0.6208814605844467
EURJPY_AMR,2024-08-13 02:30:00+00:00,0.5838215643950162,3,3,3,0,2,1,1.0,3,True,BUY,AMR,0.6672598101055707
CADJPY_AMR,2024-08-13 02:30:00+00:00,0.5715624267978213,3,3,3,0,2,1,1.0,4,True,BUY,AMR,0.6280243274108305
AUDJPY_AMR,2024-08-14 02:45:00+00:00,-1.102444097763975,1,1,1,0,0,1,1.0,2,True,SELL,AMR,0.5525363283121307
CADJPY_AMR,2024-08-14 03:00:00+00:00,0.5906927037792312,4,4,1,3,3,1,1.0,5,True,SELL,AMR,0.5414309616763604
GBPJPY_AMR,2024-08-14 03:00:00+00:00,0.751312944084023,4,4,1,3,3,1,1.0,4,True,SELL,AMR,0.6515179686047439
EURJPY_AMR,2024-08-14 03:00:00+00:00,0.6151062867480246,4,4,1,3,3,1,1.0,4,True,SELL,AMR,0.6542460659982737
EURJPY_AMR,2024-08-15 04:30:00+00:00,0.5721655528198449,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.6635548768342076
EURJPY_AMR,2024-08-16 00:00:00+00:00,0.599769319492563,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.4484031604807117
GBPUSD_MONDAY,2024-08-19 00:00:00+00:00,0.5231866825208084,0,0,0,0,0,0,0.0,0,False,BUY,MONDAY,0.2795113884888249
GBPJPY_AMR,2024-08-19 01:00:00+00:00,0.7348242811500374,4,3,1,3,3,0,0.75,6,True,SELL,AMR,0.628662115859651
AUDJPY_AMR,2024-08-19 01:00:00+00:00,-1.077557281181085,4,3,1,3,3,0,0.75,5,True,SELL,AMR,0.6154654814499387
EURJPY_AMR,2024-08-19 01:00:00+00:00,0.6137903547229937,4,3,1,3,3,0,0.75,5,True,SELL,AMR,0.6089635482371688
CADJPY_AMR,2024-08-19 01:00:00+00:00,-1.0970158269906531,4,3,1,3,3,0,0.75,5,True,SELL,AMR,0.585969245478448
CADJPY_ARB,2024-08-19 07:00:00+00:00,-0.1836734693877549,1,0,1,0,0,0,1.0,2,True,SELL,ARB,0.9343178546675908
AUDJPY_AMR,2024-08-20 02:00:00+00:00,0.5780095610603903,4,4,0,4,3,1,1.0,4,True,SELL,AMR,0.3716532708787992
EURJPY_AMR,2024-08-20 02:00:00+00:00,0.6022544283414034,4,4,0,4,3,1,1.0,4,True,SELL,AMR,0.5274151782750149
CADJPY_AMR,2024-08-20 02:00:00+00:00,0.5752725585711153,4,4,0,4,3,1,1.0,5,True,SELL,AMR,0.4812631131649537
GBPJPY_AMR,2024-08-20 02:00:00+00:00,0.7236749116608348,4,4,0,4,3,1,1.0,4,True,SELL,AMR,0.4261467768068209
CADJPY_AMR,2024-08-21 00:00:00+00:00,0.5546311702717832,1,1,0,1,0,1,1.0,2,True,BUY,AMR,0.5041962127851698
EURJPY_AMR,2024-08-21 00:45:00+00:00,0.5764075067022739,3,3,2,1,2,1,1.0,3,True,BUY,AMR,0.523949272956643
AUDJPY_AMR,2024-08-21 00:45:00+00:00,0.5841818368816439,3,3,2,1,2,1,1.0,3,True,BUY,AMR,0.4475168999840315
GBPJPY_AMR,2024-08-21 01:00:00+00:00,0.7572583852579114,4,4,3,1,3,1,1.0,4,True,BUY,AMR,0.599272225025897
EURJPY_AMR,2024-08-22 03:15:00+00:00,0.6066176470588112,3,3,0,3,2,1,1.0,3,True,SELL,AMR,0.8500365181594848
CADJPY_AMR,2024-08-22 03:15:00+00:00,0.6007509386734008,3,3,0,3,2,1,1.0,4,True,SELL,AMR,0.8660398905797679
AUDJPY_AMR,2024-08-22 03:15:00+00:00,0.5868263473053836,3,3,0,3,2,1,1.0,3,True,SELL,AMR,0.8090567945920051
CADJPY_AMR,2024-08-23 02:00:00+00:00,0.5454275974507407,4,4,3,1,3,1,1.0,5,True,BUY,AMR,0.4830159615435689
AUDJPY_AMR,2024-08-23 02:00:00+00:00,0.524383848977472,4,4,3,1,3,1,1.0,4,True,BUY,AMR,0.3850934156597647
GBPJPY_AMR,2024-08-23 02:00:00+00:00,0.7125506072874633,4,4,3,1,3,1,1.0,4,True,BUY,AMR,0.4929878615633881
EURJPY_AMR,2024-08-23 02:00:00+00:00,0.5765271105010096,4,4,3,1,3,1,1.0,4,True,BUY,AMR,0.4915078680034526
GBPUSD_MONDAY,2024-08-26 00:00:00+00:00,-0.1546872302468782,0,0,0,0,0,0,0.0,0,False,BUY,MONDAY,0.8672320904678081
AUDJPY_AMR,2024-08-26 00:15:00+00:00,-1.0563329745245438,1,0,1,0,0,0,1.0,2,True,BUY,AMR,0.8572150955447916
CADJPY_AMR,2024-08-26 01:30:00+00:00,-1.0658771280532646,3,2,3,0,2,0,0.667,5,True,BUY,AMR,0.913645659044432
EURJPY_AMR,2024-08-26 01:30:00+00:00,-1.0471567267683926,3,2,3,0,2,0,0.667,5,True,BUY,AMR,0.9061018524666355
GBPJPY_AMR,2024-08-26 02:00:00+00:00,0.7723171265878178,3,2,3,0,2,0,0.667,5,True,BUY,AMR,0.9418178437674308
EURJPY_AMR,2024-08-27 01:15:00+00:00,0.5846528623628925,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.2890910298120974
CADJPY_AMR,2024-08-27 03:00:00+00:00,-1.085122289864307,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.4648633575013943
EURJPY_AMR,2024-08-28 01:00:00+00:00,0.5910770105142542,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.3466038111679171
AUDJPY_AMR,2024-08-28 01:00:00+00:00,0.5279831045406373,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.1911827327407249
CADJPY_AMR,2024-08-28 01:00:00+00:00,0.5016181229773042,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.4766419674395134
GBPJPY_AMR,2024-08-28 01:15:00+00:00,0.7452653130865198,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.5366410794443411
CADJPY_AMR,2024-08-29 00:00:00+00:00,0.5862997307807626,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.751879000345258
AUDJPY_AMR,2024-08-29 03:30:00+00:00,-1.0527690700104406,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.7900809070101666
EURJPY_AMR,2024-08-29 03:30:00+00:00,0.6147033925897362,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.7890578314852932
CADJPY_ARB,2024-08-29 07:00:00+00:00,1.6872340425531955,2,2,0,2,2,0,1.0,3,True,BUY,ARB,0.7135469424748094
EURJPY_AMR,2024-08-30 02:15:00+00:00,0.5789415534195451,1,1,1,0,0,1,1.0,2,True,SELL,AMR,0.5176548701945421
CADJPY_AMR,2024-08-30 03:00:00+00:00,0.5676855895196526,3,3,3,0,2,1,1.0,4,True,BUY,AMR,0.6025416301489921
AUDJPY_AMR,2024-08-30 03:00:00+00:00,0.5649717514124162,3,3,3,0,2,1,1.0,3,True,BUY,AMR,0.5288098152978123
GBPJPY_AMR,2024-08-30 03:00:00+00:00,0.7336683417084625,3,3,3,0,2,1,1.0,3,True,BUY,AMR,0.705277696618768
GBPUSD_MONDAY,2024-09-02 00:00:00+00:00,0.1217627278626634,1,1,1,0,1,0,1.0,2,False,BUY,MONDAY,0.5742252093668321
EURJPY_AMR,2024-09-02 00:00:00+00:00,0.5878345498782948,1,0,1,0,0,0,1.0,2,True,BUY,AMR,0.6417767744505677
AUDJPY_AMR,2024-09-02 01:00:00+00:00,-1.1357526881720867,1,0,1,0,0,0,1.0,2,True,SELL,AMR,0.6329509767392346
CADJPY_AMR,2024-09-02 01:30:00+00:00,0.5921735030645499,1,0,1,0,0,0,1.0,2,True,SELL,AMR,0.671407324781558
CADJPY_AMR,2024-09-03 00:00:00+00:00,0.4835460040295579,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.176944732159456
AUDJPY_AMR,2024-09-03 00:00:00+00:00,0.4888888888888704,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.0434076755203065
EURJPY_AMR,2024-09-03 02:15:00+00:00,-1.1623080116227549,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.1898413119978753
GBPJPY_AMR,2024-09-03 02:15:00+00:00,-1.1423471664437332,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.1583973013891471
CADJPY_ARB,2024-09-03 08:00:00+00:00,1.6466512702078528,0,0,0,0,0,0,0.0,0,True,SELL,ARB,0.7202111211814256
AUDJPY_AMR,2024-09-04 00:00:00+00:00,-1.0574810404706017,4,4,3,1,3,1,1.0,4,True,BUY,AMR,0.6856469899398521
GBPJPY_AMR,2024-09-04 00:00:00+00:00,-1.066022544283398,4,4,3,1,3,1,1.0,4,True,BUY,AMR,0.6993412839650456
CADJPY_AMR,2024-09-04 00:00:00+00:00,-1.0493363385924896,4,4,3,1,3,1,1.0,5,True,BUY,AMR,0.7602714259155977
EURJPY_AMR,2024-09-04 00:00:00+00:00,-1.0465873438702051,4,4,3,1,3,1,1.0,4,True,BUY,AMR,0.6914016333576788
CADJPY_AMR,2024-09-05 00:00:00+00:00,-1.0672104681790986,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.7411361644490478
AUDJPY_AMR,2024-09-05 02:15:00+00:00,0.5951732897840625,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.6181402033320913
EURJPY_AMR,2024-09-05 02:15:00+00:00,0.6148679196538205,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.6677245866808312
GBPJPY_AMR,2024-09-05 02:30:00+00:00,0.771208226221076,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.7564609949799463
AUDJPY_AMR,2024-09-06 03:00:00+00:00,0.5505889030793003,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.5539069569383084
GBPJPY_AMR,2024-09-06 03:00:00+00:00,0.7308769661711255,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.4975829371298042
EURJPY_AMR,2024-09-06 03:00:00+00:00,0.5926764816911786,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.5374676316313658
CADJPY_AMR,2024-09-06 03:00:00+00:00,0.5330700888450419,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.5925025894351048
CADJPY_ARB,2024-09-06 08:00:00+00:00,-1.0316455696202682,0,0,0,0,0,0,0.0,0,True,SELL,ARB,0.8365943381137708
GBPUSD_MONDAY,2024-09-09 00:00:00+00:00,-0.4582004627024339,4,4,4,0,4,0,1.0,5,False,BUY,MONDAY,0.9013175441403958
CADJPY_AMR,2024-09-09 00:00:00+00:00,0.5931517929360918,4,3,4,0,3,0,0.75,5,True,BUY,AMR,0.9446392053754016
EURJPY_AMR,2024-09-09 00:00:00+00:00,0.613148331681524,4,3,4,0,3,0,0.75,5,True,BUY,AMR,0.8951862426133723
AUDJPY_AMR,2024-09-09 00:00:00+00:00,0.5785837651122797,4,3,4,0,3,0,0.75,5,True,BUY,AMR,0.9163916538031618
GBPJPY_AMR,2024-09-09 00:00:00+00:00,0.7523657009753562,4,3,4,0,3,0,0.75,6,True,BUY,AMR,0.9279130919811948
EURJPY_AMR,2024-09-10 02:15:00+00:00,-1.0561330561330682,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.5134054843635881
CADJPY_AMR,2024-09-10 03:45:00+00:00,0.5928380741967715,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.6758160040368629
EURJPY_AMR,2024-09-11 02:15:00+00:00,-1.1486732097422303,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.4697696036119779
AUDJPY_AMR,2024-09-11 02:45:00+00:00,-1.1207027108889789,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.4346356523127694
CADJPY_AMR,2024-09-11 02:45:00+00:00,-1.1056910569105272,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.4924043236926672
GBPJPY_AMR,2024-09-11 02:45:00+00:00,-1.0760456273764627,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.5663895455390582
CADJPY_ARB,2024-09-11 07:00:00+00:00,-1.0212314225053154,0,0,0,0,0,0,0.0,0,True,SELL,ARB,0.9103268113237724
AUDJPY_AMR,2024-09-12 02:00:00+00:00,-1.064117881322124,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.6710890509394795
CADJPY_AMR,2024-09-12 02:00:00+00:00,-1.08218478815719,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.7420125886383555
EURJPY_AMR,2024-09-12 02:00:00+00:00,-1.0691181477697254,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.6696633689662042
GBPJPY_AMR,2024-09-12 03:00:00+00:00,0.7652790079716338,3,3,0,3,3,0,1.0,4,True,SELL,AMR,0.7033121729660814
EURJPY_AMR,2024-09-13 02:00:00+00:00,-1.075567918405116,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.6946285107230595
GBPJPY_AMR,2024-09-13 02:15:00+00:00,-1.0710085933966194,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.7023028500092964
AUDJPY_AMR,2024-09-13 02:15:00+00:00,-1.0854700854700443,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.6580880396018524
CADJPY_AMR,2024-09-13 02:15:00+00:00,-1.081300813008214,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.696438530794359
EURJPY_AMR,2024-09-16 00:00:00+00:00,0.5947955390334632,4,3,4,0,3,0,0.75,5,True,BUY,AMR,0.6741517827501494
GBPJPY_AMR,2024-09-16 00:00:00+00:00,0.7397260273972642,4,3,4,0,3,0,0.75,6,True,BUY,AMR,0.631796329251773
GBPUSD_MONDAY,2024-09-16 00:00:00+00:00,0.7882219705549305,4,4,4,0,4,0,1.0,5,False,BUY,MONDAY,0.2750306715741185
AUDJPY_AMR,2024-09-16 00:00:00+00:00,-1.1412665274876883,4,3,4,0,3,0,0.75,5,True,BUY,AMR,0.5809203172406451
CADJPY_AMR,2024-09-16 00:00:00+00:00,0.5855855855855703,4,3,4,0,3,0,0.75,5,True,BUY,AMR,0.6780734602820493
CADJPY_AMR,2024-09-17 01:30:00+00:00,-1.114497170221851,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.3408758930231322
AUDJPY_AMR,2024-09-17 01:30:00+00:00,0.579901153212494,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.2274312024272103
EURJPY_AMR,2024-09-17 01:30:00+00:00,-1.0909903867650037,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.3540933536949738
GBPJPY_AMR,2024-09-17 02:00:00+00:00,0.7430774623204215,3,3,0,3,3,0,1.0,4,True,SELL,AMR,0.4457887327684666
EURJPY_AMR,2024-09-18 03:00:00+00:00,-1.0470601771947612,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.676050727043357
CADJPY_ARB,2024-09-18 07:00:00+00:00,-1.0265251989389854,0,0,0,0,0,0,0.0,0,True,SELL,ARB,0.7847736844911233
AUDJPY_AMR,2024-09-19 02:45:00+00:00,-1.038439472174398,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.9528663437483366
EURJPY_AMR,2024-09-19 02:45:00+00:00,-1.0285383166739408,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.9507336830223756
CADJPY_AMR,2024-09-19 02:45:00+00:00,-1.0406910188364973,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.9528058853212228
GBPJPY_AMR,2024-09-19 03:00:00+00:00,-1.0225605923028724,3,3,0,3,3,0,1.0,4,True,SELL,AMR,0.9610215410767884
AUDJPY_AMR,2024-09-20 02:30:00+00:00,0.5625879043600871,3,3,0,3,3,0,1.0,4,True,SELL,AMR,0.7774924149677969
GBPJPY_AMR,2024-09-20 02:30:00+00:00,0.7537717050954017,3,3,0,3,3,0,1.0,4,True,SELL,AMR,0.7573773539801854
CADJPY_AMR,2024-09-20 02:30:00+00:00,0.5923442302319071,3,3,0,3,3,0,1.0,4,True,SELL,AMR,0.7523039332855284
EURJPY_AMR,2024-09-20 02:30:00+00:00,0.6182890855457251,3,3,0,3,3,0,1.0,4,True,SELL,AMR,0.7468826771130735
GBPUSD_MONDAY,2024-09-23 00:00:00+00:00,0.2678655939422631,2,2,2,0,2,0,1.0,3,False,BUY,MONDAY,0.8606710406998453
CADJPY_AMR,2024-09-23 00:00:00+00:00,0.5733287467033856,2,1,2,0,1,0,0.5,4,True,BUY,AMR,0.8792792075000664
AUDJPY_AMR,2024-09-23 00:00:00+00:00,0.5811857036800778,2,1,2,0,1,0,0.5,4,True,BUY,AMR,0.7986373556182467
EURJPY_AMR,2024-09-23 02:45:00+00:00,-1.0797982794422354,1,0,1,0,0,0,1.0,2,True,SELL,AMR,0.860912290020583
CADJPY_AMR,2024-09-24 00:00:00+00:00,0.5707434052757967,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.763060048336122
AUDJPY_AMR,2024-09-24 02:00:00+00:00,0.5255878284924556,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.4998137009634321
EURJPY_AMR,2024-09-24 02:30:00+00:00,0.5753077896675077,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.5452360401035787
CADJPY_ARB,2024-09-24 07:00:00+00:00,1.89306930693071,0,0,0,0,0,0,0.0,0,True,BUY,ARB,0.8587194114197366
CADJPY_AMR,2024-09-25 00:00:00+00:00,0.5982905982906193,1,1,1,0,0,1,1.0,2,True,BUY,AMR,0.7749316123549252
AUDJPY_AMR,2024-09-25 02:00:00+00:00,0.4538087520259182,1,1,1,0,0,1,1.0,2,True,SELL,AMR,0.5810001596848885
GBPJPY_AMR,2024-09-25 02:30:00+00:00,0.7023917650620171,2,2,2,0,1,1,1.0,3,True,BUY,AMR,0.5933358123721746
EURJPY_AMR,2024-09-25 02:30:00+00:00,0.5636689725851962,2,2,2,0,1,1,1.0,3,True,BUY,AMR,0.6620941504548171
CADJPY_AMR,2024-09-26 01:00:00+00:00,0.565625401722657,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.4681964252516399
EURJPY_AMR,2024-09-26 04:15:00+00:00,-1.066530368855947,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.6311134718810172
CADJPY_AMR,2024-09-27 01:00:00+00:00,-1.0761305094448412,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.6410644570153773
EURJPY_AMR,2024-09-27 01:00:00+00:00,-1.0729613733906045,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.6416041431511852
AUDJPY_AMR,2024-09-27 01:30:00+00:00,-1.0950534602279007,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.6401234896470964
GBPJPY_AMR,2024-09-27 03:45:00+00:00,0.7694354685421237,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.8073388403410449
CADJPY_ARB,2024-09-27 07:00:00+00:00,-1.029673590504441,0,0,0,0,0,0,0.0,0,True,BUY,ARB,0.8621314709175242
GBPUSD_MONDAY,2024-09-30 00:00:00+00:00,0.1934154086123335,0,0,0,0,0,0,0.0,0,False,BUY,MONDAY,0.647943670987358
EURJPY_AMR,2024-09-30 00:15:00+00:00,0.6095238095238507,1,0,1,0,0,0,1.0,2,True,BUY,AMR,0.947945023570812
CADJPY_AMR,2024-09-30 01:00:00+00:00,-1.0581080090862909,2,1,1,1,1,0,0.5,4,True,SELL,AMR,0.9187714126364434
AUDJPY_AMR,2024-09-30 01:00:00+00:00,0.6197215912400427,2,1,1,1,1,0,0.5,4,True,SELL,AMR,0.9493000479054664
GBPJPY_AMR,2024-09-30 01:15:00+00:00,0.7691244694501528,3,2,1,2,2,0,0.667,5,True,SELL,AMR,0.9374485378097692
CADJPY_ARB,2024-09-30 08:00:00+00:00,-1.0224971878515234,2,1,1,1,1,0,0.5,4,True,SELL,ARB,0.9568161219811272
AUDJPY_AMR,2024-10-01 03:00:00+00:00,-1.0942528735632484,3,3,0,3,3,0,1.0,4,True,SELL,AMR,0.7389152073242136
CADJPY_AMR,2024-10-01 03:00:00+00:00,-1.0819808572617344,3,3,0,3,3,0,1.0,4,True,SELL,AMR,0.7529280535415505
GBPJPY_AMR,2024-10-01 03:00:00+00:00,-1.0466852041563397,3,3,0,3,3,0,1.0,4,True,SELL,AMR,0.7702595022444155
EURJPY_AMR,2024-10-01 03:00:00+00:00,-1.050125313283243,3,3,0,3,3,0,1.0,4,True,SELL,AMR,0.7931080273554213
CADJPY_ARB,2024-10-01 07:00:00+00:00,-1.029806259314468,0,0,0,0,0,0,0.0,0,True,BUY,ARB,0.8789785146878498
EURJPY_AMR,2024-10-02 03:00:00+00:00,-1.0654936461389597,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.7983268043290618
CADJPY_AMR,2024-10-02 03:00:00+00:00,-1.0826386744880758,1,1,0,1,1,0,1.0,2,True,SELL,AMR,0.8277295301835179
GBPJPY_AMR,2024-10-02 03:30:00+00:00,-1.049424930059085,3,3,0,3,3,0,1.0,4,True,SELL,AMR,0.8112433265159765
AUDJPY_AMR,2024-10-02 03:30:00+00:00,-1.0730977752850566,3,3,0,3,3,0,1.0,4,True,SELL,AMR,0.8572417096928727
EURJPY_AMR,2024-10-03 01:15:00+00:00,-1.0397645063114596,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.7241086249253038
CADJPY_AMR,2024-10-03 01:15:00+00:00,-1.0677548244495472,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.7448941651395639
AUDJPY_AMR,2024-10-03 01:15:00+00:00,-1.0742152059517227,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.7156677489753553
AUDJPY_AMR,2024-10-04 00:00:00+00:00,0.5750724637681274,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.6720737744184808
EURJPY_AMR,2024-10-04 03:45:00+00:00,-1.0702460850110158,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.6035455813027023
CADJPY_AMR,2024-10-04 03:45:00+00:00,-1.1534813128441952,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.6273470905372746
CADJPY_ARB,2024-10-04 07:00:00+00:00,-1.0350877192982322,0,0,0,0,0,0,0.0,0,True,SELL,ARB,0.7366849709441808
EURJPY_AMR,2024-10-07 00:00:00+00:00,0.6057852491291777,4,3,4,0,3,0,0.75,5,True,BUY,AMR,0.7413053582099463
AUDJPY_AMR,2024-10-07 00:00:00+00:00,0.5944798301485842,4,3,4,0,3,0,0.75,5,True,BUY,AMR,0.6131101293447597
CADJPY_AMR,2024-10-07 00:00:00+00:00,0.5721655528198449,4,3,4,0,3,0,0.75,5,True,BUY,AMR,0.6233367859134731
GBPJPY_AMR,2024-10-07 00:00:00+00:00,0.7501527183873327,4,3,4,0,3,0,0.75,6,True,BUY,AMR,0.741294589497729
GBPUSD_MONDAY,2024-10-07 00:00:00+00:00,-0.2131964664659723,4,4,4,0,4,0,1.0,5,False,BUY,MONDAY,0.8389075585427002
GBPJPY_AMR,2024-10-08 01:45:00+00:00,0.7658000652670335,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.7894100772928896
EURJPY_AMR,2024-10-08 01:45:00+00:00,0.6285009019272719,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.7309607595777173
CADJPY_AMR,2024-10-08 01:45:00+00:00,0.6214208765662894,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.7590099062491701
AUDJPY_AMR,2024-10-08 01:45:00+00:00,0.623564161470305,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.8250385905147176
CADJPY_AMR,2024-10-09 02:45:00+00:00,0.5461561294153028,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.228388176240937
AUDJPY_AMR,2024-10-09 02:45:00+00:00,0.5749108888122001,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.2573588119444296
GBPJPY_AMR,2024-10-09 02:45:00+00:00,0.7284144427001658,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.3074982071236952
EURJPY_AMR,2024-10-09 02:45:00+00:00,0.564971751412478,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.2514175685545448
CADJPY_ARB,2024-10-09 08:00:00+00:00,-1.0462962962962912,0,0,0,0,0,0,0.0,0,True,BUY,ARB,0.5962573972383644
CADJPY_AMR,2024-10-10 00:00:00+00:00,0.5659655831740311,1,1,1,0,0,1,1.0,2,True,BUY,AMR,0.3734496587257323
AUDJPY_AMR,2024-10-10 00:15:00+00:00,0.5063291139240704,2,2,2,0,1,1,1.0,2,True,BUY,AMR,0.4156198435088092
EURJPY_AMR,2024-10-10 03:00:00+00:00,0.5870020964361089,3,3,3,0,2,1,1.0,3,True,BUY,AMR,0.2719341345196202
GBPJPY_AMR,2024-10-10 03:00:00+00:00,0.712828770799829,3,3,3,0,2,1,1.0,3,True,BUY,AMR,0.375574384445802
AUDJPY_AMR,2024-10-11 02:00:00+00:00,0.548844146159579,0,0,0,0,0,0,0.0,0,True,SELL,AMR,0.3764571246074413
GBPJPY_AMR,2024-10-11 02:45:00+00:00,0.7298620382732117,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.4926425668676459
EURJPY_AMR,2024-10-11 02:45:00+00:00,0.5695509309967782,2,2,0,2,2,0,1.0,3,True,SELL,AMR,0.4546178872584822
CADJPY_AMR,2024-10-11 03:45:00+00:00,0.5550929780737254,0,0,0,0,0,0,0.0,0,True,BUY,AMR,0.6012402730194141
AUDJPY_AMR,2024-10-14 00:00:00+00:00,0.6193794294562648,4,3,4,0,3,0,0.75,5,True,BUY,AMR,0.5908873156970246
EURJPY_AMR,2024-10-14 00:00:00+00:00,0.5956471935852996,4,3,4,0,3,0,0.75,5,True,BUY,AMR,0.3793904787198725
CADJPY_AMR,2024-10-14 00:00:00+00:00,0.4692082111436642,4,3,4,0,3,0,0.75,5,True,BUY,AMR,0.2225453483122194
GBPJPY_AMR,2024-10-14 00:00:00+00:00,0.7443133230716632,4,3,4,0,3,0,0.75,6,True,BUY,AMR,0.3099418311243326
GBPUSD_MONDAY,2024-10-14 00:00:00+00:00,-0.0767564221603216,4,4,4,0,4,0,1.0,5,False,BUY,MONDAY,0.225102683095962
AUDJPY_AMR,2024-10-15 03:00:00+00:00,0.4968944099379717,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.3257172512907861
EURJPY_AMR,2024-10-15 03:00:00+00:00,-1.135326913330045,1,1,1,0,1,0,1.0,2,True,BUY,AMR,0.1786335568687338
CADJPY_AMR,2024-10-15 03:15:00+00:00,-1.1101766190074698,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.2712532865907099
GBPJPY_AMR,2024-10-15 03:15:00+00:00,0.6845827439886633,3,3,3,0,3,0,1.0,4,True,BUY,AMR,0.2599272225025897
AUDJPY_AMR,2024-10-16 02:45:00+00:00,0.6338852650944945,2,2,2,0,2,0,1.0,3,True,BUY,AMR,0.6451668707084687
